Kingdom,Genome ID
Bacteria,GCF_001690075.1
Bacteria,GCF_001690095.1
Bacteria,GCF_001690115.1
Bacteria,GCF_001692495.1
Bacteria,GCF_001692515.1
Bacteria,GCF_001692535.1
Bacteria,GCF_001692555.1
Bacteria,GCF_001692575.1
Bacteria,GCF_001692595.1
Bacteria,GCF_001692615.1
Bacteria,GCF_001692635.1
Bacteria,GCF_002984035.1
Bacteria,GCF_003971525.1
Bacteria,GCF_003986635.1
Bacteria,GCF_004564195.1
Bacteria,GCF_008124065.1
Bacteria,GCF_008727595.1
Bacteria,GCF_016452005.1
Bacteria,GCF_016454265.1
Bacteria,GCF_016454385.1
Bacteria,GCF_016454645.1
Bacteria,GCF_019426245.1
Bacteria,GCF_000975245.1
Bacteria,GCF_001559135.2
Bacteria,GCF_006970665.1
Bacteria,GCF_008364325.2
Bacteria,GCF_014495865.1
Bacteria,GCF_016728005.1
Bacteria,GCF_000783915.2
Bacteria,GCF_001022215.1
Bacteria,GCF_001280365.1
Bacteria,GCF_001294565.1
Bacteria,GCF_001417865.2
Bacteria,GCF_002220515.1
Bacteria,GCF_002220535.1
Bacteria,GCF_002220555.1
Bacteria,GCF_002220575.1
Bacteria,GCF_002220595.1
Bacteria,GCF_002220615.1
Bacteria,GCF_002220635.1
Bacteria,GCF_002220655.1
Bacteria,GCF_002220675.1
Bacteria,GCF_002220695.1
Bacteria,GCF_002220715.1
Bacteria,GCF_002947235.1
Bacteria,GCF_002996885.1
Bacteria,GCF_002997125.1
Bacteria,GCF_003031545.1
Bacteria,GCF_003031645.1
Bacteria,GCF_003071565.1
Bacteria,GCF_003071585.1
Bacteria,GCF_003071605.1
Bacteria,GCF_003071625.1
Bacteria,GCF_003146705.1
Bacteria,GCF_003182655.1
Bacteria,GCF_003186475.1
Bacteria,GCF_003204075.1
Bacteria,GCF_003204405.1
Bacteria,GCF_003355135.1
Bacteria,GCF_003967055.1
Bacteria,GCF_006711125.1
Bacteria,GCF_006711245.1
Bacteria,GCF_006711405.1
Bacteria,GCF_006716725.1
Bacteria,GCF_006716825.1
Bacteria,GCF_006842785.1
Bacteria,GCF_008364265.2
Bacteria,GCF_008931425.1
Bacteria,GCF_009834305.1
Bacteria,GCF_009858195.1
Bacteria,GCF_009909345.1
Bacteria,GCF_009909365.1
Bacteria,GCF_009909385.1
Bacteria,GCF_009909405.1
Bacteria,GCF_009909425.1
Bacteria,GCF_009936295.1
Bacteria,GCF_011602465.1
Bacteria,GCF_011769885.1
Bacteria,GCF_013112395.1
Bacteria,GCF_013122155.1
Bacteria,GCF_013367735.1
Bacteria,GCF_013377375.1
Bacteria,GCF_013426135.1
Bacteria,GCF_013426155.1
Bacteria,GCF_015074945.1
Bacteria,GCF_015160915.1
Bacteria,GCF_015708655.1
Bacteria,GCF_019344315.1
Bacteria,GCF_019974075.1
Bacteria,GCF_021398895.1
Bacteria,GCF_021496115.1
Bacteria,GCF_021952645.1
Bacteria,GCF_022343225.1
Bacteria,GCF_022343985.1
Bacteria,GCF_022404795.1
Bacteria,GCF_022439505.1
Bacteria,GCF_022439525.1
Bacteria,GCF_022439565.1
Bacteria,GCF_022439585.1
Bacteria,GCF_022827865.1
Bacteria,GCF_022870585.1
Bacteria,GCF_024266665.1
Bacteria,GCF_904866365.1
Bacteria,GCF_900635445.1
Bacteria,GCF_001027225.1
Bacteria,GCF_002949175.1
Bacteria,GCF_002949475.1
Bacteria,GCF_002949535.1
Bacteria,GCF_002950275.1
Bacteria,GCF_007106565.1
Bacteria,GCF_013394535.1
Bacteria,GCF_013394555.1
Bacteria,GCF_016726285.1
Bacteria,GCF_002741615.1
Bacteria,GCF_002949675.1
Bacteria,GCF_002949715.1
Bacteria,GCF_002949755.1
Bacteria,GCF_002949775.1
Bacteria,GCF_002949815.1
Bacteria,GCF_002949835.1
Bacteria,GCF_002949855.1
Bacteria,GCF_002949935.1
Bacteria,GCF_002950015.1
Bacteria,GCF_015475595.1
Bacteria,GCF_022354065.1
Bacteria,GCF_022354085.1
Bacteria,GCF_000783735.2
Bacteria,GCF_002174695.2
Bacteria,GCF_002946695.1
Bacteria,GCF_002949255.1
Bacteria,GCF_002949695.1
Bacteria,GCF_002950235.1
Bacteria,GCF_002950255.1
Bacteria,GCF_002950335.1
Bacteria,GCF_003719775.1
Bacteria,GCF_003855135.1
Bacteria,GCF_004171185.1
Bacteria,GCF_007197595.1
Bacteria,GCF_008727235.1
Bacteria,GCF_008727255.1
Bacteria,GCF_008727275.1
Bacteria,GCF_009931475.1
Bacteria,GCF_010231485.1
Bacteria,GCF_013364115.1
Bacteria,GCF_019793575.1
Bacteria,GCF_022353545.1
Bacteria,GCF_022353565.1
Bacteria,GCF_022353605.1
Bacteria,GCF_022353685.1
Bacteria,GCF_022353745.1
Bacteria,GCF_022353785.1
Bacteria,GCF_022353885.1
Bacteria,GCF_022353945.1
Bacteria,GCF_022353965.1
Bacteria,GCF_022354005.1
Bacteria,GCF_022354025.1
Bacteria,GCF_022354185.1
Bacteria,GCF_022354205.1
Bacteria,GCF_022354225.1
Bacteria,GCF_022354245.1
Bacteria,GCF_022354305.1
Bacteria,GCF_022354325.1
Bacteria,GCF_022354345.1
Bacteria,GCF_022354585.1
Bacteria,GCF_022354645.1
Bacteria,GCF_022354685.1
Bacteria,GCF_022354705.1
Bacteria,GCF_022493955.1
Bacteria,GCF_022493995.1
Bacteria,GCF_022494015.1
Bacteria,GCF_022494035.1
Bacteria,GCF_022494095.1
Bacteria,GCF_022494115.1
Bacteria,GCF_022494135.1
Bacteria,GCF_022494155.1
Bacteria,GCF_022494175.1
Bacteria,GCF_022494355.1
Bacteria,GCF_022494415.1
Bacteria,GCF_022494435.1
Bacteria,GCF_022494455.1
Bacteria,GCF_022869845.1
Bacteria,GCF_023204675.1
Bacteria,GCF_900659645.1
Bacteria,GCF_900659665.1
Bacteria,GCF_001518855.1
Bacteria,GCF_001558295.2
Bacteria,GCF_002142635.1
Bacteria,GCF_002150905.1
Bacteria,GCF_002224605.1
Bacteria,GCF_002224625.1
Bacteria,GCF_002442535.1
Bacteria,GCF_002950395.1
Bacteria,GCF_003265245.1
Bacteria,GCF_003606425.1
Bacteria,GCF_003855115.1
Bacteria,GCF_007106385.1
Bacteria,GCF_008727215.1
Bacteria,GCF_009664515.1
Bacteria,GCF_009729995.1
Bacteria,GCF_009931495.1
Bacteria,GCF_009931515.1
Bacteria,GCF_013146745.1
Bacteria,GCF_013146765.1
Bacteria,GCF_013146785.1
Bacteria,GCF_013146805.1
Bacteria,GCF_013146845.1
Bacteria,GCF_013147065.1
Bacteria,GCF_013147165.1
Bacteria,GCF_013147185.1
Bacteria,GCF_013147205.1
Bacteria,GCF_013201485.1
Bacteria,GCF_013374815.1
Bacteria,GCF_022870065.1
Bacteria,GCF_900659655.1
Bacteria,GCF_003575005.1
Bacteria,GCF_014295015.1
Bacteria,GCF_000834195.1
Bacteria,GCF_000834735.1
Bacteria,GCF_000987925.1
Bacteria,GCF_001304755.1
Bacteria,GCF_001305635.1
Bacteria,GCF_001708555.1
Bacteria,GCF_001708575.1
Bacteria,GCF_001708595.1
Bacteria,GCF_001708615.1
Bacteria,GCF_001708635.1
Bacteria,GCF_001708655.1
Bacteria,GCF_016727765.1
Bacteria,GCF_016727905.1
Bacteria,GCF_000834515.1
Bacteria,GCF_002983625.1
Bacteria,GCF_009730055.1
Bacteria,GCF_009730075.1
Bacteria,GCF_022637335.1
Bacteria,GCF_900635455.1
Bacteria,GCF_000834235.1
Bacteria,GCF_000834275.1
Bacteria,GCF_000834335.1
Bacteria,GCF_000834495.1
Bacteria,GCF_000834775.1
Bacteria,GCF_000834885.1
Bacteria,GCF_001693595.1
Bacteria,GCF_003798205.1
Bacteria,GCF_003798225.1
Bacteria,GCF_003798345.1
Bacteria,GCF_009295925.1
Bacteria,GCF_009295945.1
Bacteria,GCF_009295965.1
Bacteria,GCF_009296005.1
Bacteria,GCF_009363195.1
Bacteria,GCF_015159615.2
Bacteria,GCF_015190655.1
Bacteria,GCF_015336085.1
Bacteria,GCF_015336265.1
Bacteria,GCF_015336465.1
Bacteria,GCF_015336695.1
Bacteria,GCF_015336865.1
Bacteria,GCF_015337085.2
Bacteria,GCF_015337285.1
Bacteria,GCF_015337445.1
Bacteria,GCF_015337645.1
Bacteria,GCF_015337825.2
Bacteria,GCF_015338045.2
Bacteria,GCF_015338205.1
Bacteria,GCF_024498375.1
Bacteria,GCF_024498395.1
Bacteria,GCF_024498415.1
Bacteria,GCF_000750315.1
Bacteria,GCF_000834355.1
Bacteria,GCF_000834415.1
Bacteria,GCF_000834435.1
Bacteria,GCF_003546905.1
Bacteria,GCF_003798285.1
Bacteria,GCF_003798305.1
Bacteria,GCF_003798385.1
Bacteria,GCF_003798405.1
Bacteria,GCF_003798425.1
Bacteria,GCF_003798445.1
Bacteria,GCF_003814345.1
Bacteria,GCF_008693365.1
Bacteria,GCF_900092345.1
Bacteria,GCF_900635715.1
Bacteria,GCF_900635755.1
Bacteria,GCF_900636705.1
Bacteria,GCF_900637475.1
Bacteria,GCF_001011055.2
Bacteria,GCF_002504285.1
Bacteria,GCF_003074875.2
Bacteria,GCF_003354245.1
Bacteria,GCF_004768525.1
Bacteria,GCF_000940915.1
Bacteria,GCF_000963645.1
Bacteria,GCF_001455365.1
Bacteria,GCF_001518775.1
Bacteria,GCF_001683535.1
Bacteria,GCF_001687125.1
Bacteria,GCF_001895965.1
Bacteria,GCF_003014775.1
Bacteria,GCF_003491225.1
Bacteria,GCF_003491245.1
Bacteria,GCF_004296435.1
Bacteria,GCF_004684305.1
Bacteria,GCF_004684325.1
Bacteria,GCF_009791455.1
Bacteria,GCF_011602425.1
Bacteria,GCF_012273595.1
Bacteria,GCF_014161955.1
Bacteria,GCF_014169715.1
Bacteria,GCF_014679585.1
Bacteria,GCF_016026875.1
Bacteria,GCF_016592295.1
Bacteria,GCF_017310195.1
Bacteria,GCF_017310215.1
Bacteria,GCF_018802305.1
Bacteria,GCF_018802385.1
Bacteria,GCF_020162255.1
Bacteria,GCF_020405365.1
Bacteria,GCF_020405385.1
Bacteria,GCF_021654355.1
Bacteria,GCF_022557195.1
Bacteria,GCF_022631175.1
Bacteria,GCF_022631195.1
Bacteria,GCF_022700815.1
Bacteria,GCF_022700835.1
Bacteria,GCF_022700855.1
Bacteria,GCF_022759545.1
Bacteria,GCF_022869925.1
Bacteria,GCF_022982835.1
Bacteria,GCF_023823085.1
Bacteria,GCF_024583175.1
Bacteria,GCF_002180335.1
Bacteria,GCF_002214245.1
Bacteria,GCF_002214265.1
Bacteria,GCF_002214305.1
Bacteria,GCF_002764135.1
Bacteria,GCF_012931585.1
Bacteria,GCF_024508255.1
Bacteria,GCF_000783775.2
Bacteria,GCF_003294855.2
Bacteria,GCF_003925855.2
Bacteria,GCF_007179295.1
Bacteria,GCF_013487965.1
Bacteria,GCF_013487985.1
Bacteria,GCF_013488005.1
Bacteria,GCF_014158455.1
Bacteria,GCF_014162015.1
Bacteria,GCF_014168635.1
Bacteria,GCF_014169235.1
Bacteria,GCF_014169675.1
Bacteria,GCF_014169735.1
Bacteria,GCF_015508545.1
Bacteria,GCF_016126815.2
Bacteria,GCF_016598815.1
Bacteria,GCF_016728865.1
Bacteria,GCF_016861425.1
Bacteria,GCF_019972775.1
Bacteria,GCF_019973835.1
Bacteria,GCF_020181575.1
Bacteria,GCF_020405325.1
Bacteria,GCF_020640975.1
Bacteria,GCF_021609985.1
Bacteria,GCF_021654375.1
Bacteria,GCF_022343945.1
Bacteria,GCF_023921525.1
Bacteria,GCF_024218755.1
Bacteria,GCF_900476005.1
Bacteria,GCF_016127195.1
Bacteria,GCF_016865345.1
Bacteria,GCF_018802325.1
Bacteria,GCF_018802365.1
Bacteria,GCF_009931135.1
Bacteria,GCF_013085485.1
Bacteria,GCF_013085725.1
Bacteria,GCF_013085745.1
Bacteria,GCF_013085765.1
Bacteria,GCF_013085785.1
Bacteria,GCF_014109865.1
Bacteria,GCF_014161425.1
Bacteria,GCF_016653695.1
Bacteria,GCF_020423125.1
Bacteria,GCF_001447335.1
Bacteria,GCF_004919485.1
Bacteria,GCF_001593245.1
Bacteria,GCF_001634325.1
Bacteria,GCF_002803925.1
Bacteria,GCF_002803945.1
Bacteria,GCF_002866885.2
Bacteria,GCF_003491365.1
Bacteria,GCF_003722175.1
Bacteria,GCF_008693705.1
Bacteria,GCF_009755745.1
Bacteria,GCF_009834065.1
Bacteria,GCF_011045495.1
Bacteria,GCF_013415825.1
Bacteria,GCF_014168715.1
Bacteria,GCF_014168995.1
Bacteria,GCF_014169795.1
Bacteria,GCF_014169835.1
Bacteria,GCF_014169875.1
Bacteria,GCF_017310275.1
Bacteria,GCF_020172765.2
Bacteria,GCF_020544445.1
Bacteria,GCF_020640955.1
Bacteria,GCF_021586915.1
Bacteria,GCF_022921155.1
Bacteria,GCF_023100745.1
Bacteria,GCF_023921405.1
Bacteria,GCF_024583155.1
Bacteria,GCF_016026615.1
Bacteria,GCF_001469735.1
Bacteria,GCF_001679745.1
Bacteria,GCF_002119505.2
Bacteria,GCF_002119525.1
Bacteria,GCF_002119545.1
Bacteria,GCF_002119565.1
Bacteria,GCF_002119585.1
Bacteria,GCF_002149065.1
Bacteria,GCF_002149085.1
Bacteria,GCF_002149105.1
Bacteria,GCF_002953515.1
Bacteria,GCF_002953535.1
Bacteria,GCF_002953975.1
Bacteria,GCF_003613035.1
Bacteria,GCF_003613065.1
Bacteria,GCF_009665435.1
Bacteria,GCF_009763085.1
Bacteria,GCF_009763745.1
Bacteria,GCF_009763845.1
Bacteria,GCF_011801435.1
Bacteria,GCF_013368735.1
Bacteria,GCF_014274185.1
Bacteria,GCF_022343085.1
Bacteria,GCF_022343105.1
Bacteria,GCF_022343125.1
Bacteria,GCF_022343145.1
Bacteria,GCF_022343165.1
Bacteria,GCF_022343185.1
Bacteria,GCF_022343205.1
Bacteria,GCF_023169605.1
Bacteria,GCF_023169625.1
Bacteria,GCF_023206775.1
Bacteria,GCF_023650915.1
Bacteria,GCF_000765415.1
Bacteria,GCF_000788715.2
Bacteria,GCF_000969235.1
Bacteria,GCF_000969265.1
Bacteria,GCF_001250235.2
Bacteria,GCF_001854425.1
Bacteria,GCF_001887395.1
Bacteria,GCF_001887415.1
Bacteria,GCF_001887435.1
Bacteria,GCF_001887455.1
Bacteria,GCF_001887475.1
Bacteria,GCF_001887495.1
Bacteria,GCF_001887515.1
Bacteria,GCF_001887615.1
Bacteria,GCF_001887635.1
Bacteria,GCF_001887655.1
Bacteria,GCF_002073335.2
Bacteria,GCF_002313005.1
Bacteria,GCF_002313025.1
Bacteria,GCF_002749635.1
Bacteria,GCF_002892855.1
Bacteria,GCF_002997215.1
Bacteria,GCF_003063785.1
Bacteria,GCF_003063885.1
Bacteria,GCF_003097695.1
Bacteria,GCF_003574155.1
Bacteria,GCF_003591575.1
Bacteria,GCF_003719755.1
Bacteria,GCF_004117115.1
Bacteria,GCF_004328575.1
Bacteria,GCF_008369605.1
Bacteria,GCF_008369625.1
Bacteria,GCF_009762895.1
Bacteria,GCF_009762915.1
Bacteria,GCF_009762945.1
Bacteria,GCF_009762965.1
Bacteria,GCF_009762985.1
Bacteria,GCF_009763045.1
Bacteria,GCF_009763065.1
Bacteria,GCF_009763105.1
Bacteria,GCF_009763665.1
Bacteria,GCF_009763825.1
Bacteria,GCF_009799825.1
Bacteria,GCF_013357605.1
Bacteria,GCF_013357625.1
Bacteria,GCF_013357645.1
Bacteria,GCF_013357665.1
Bacteria,GCF_013357685.1
Bacteria,GCF_013357725.1
Bacteria,GCF_013357745.1
Bacteria,GCF_013357765.1
Bacteria,GCF_013357785.1
Bacteria,GCF_013357805.1
Bacteria,GCF_013357825.1
Bacteria,GCF_013357845.1
Bacteria,GCF_013357865.1
Bacteria,GCF_013357885.1
Bacteria,GCF_013462495.1
Bacteria,GCF_015168795.1
Bacteria,GCF_017948285.1
Bacteria,GCF_019458445.1
Bacteria,GCF_019458465.1
Bacteria,GCF_019504425.1
Bacteria,GCF_019704175.1
Bacteria,GCF_019704195.1
Bacteria,GCF_019704215.1
Bacteria,GCF_019704235.1
Bacteria,GCF_019704255.1
Bacteria,GCF_021431865.1
Bacteria,GCF_021431945.1
Bacteria,GCF_023169825.1
Bacteria,GCF_900185995.1
Bacteria,GCF_900324425.1
Bacteria,GCF_900324435.1
Bacteria,GCF_900324445.1
Bacteria,GCF_900324455.1
Bacteria,GCF_023983475.1
Bacteria,GCF_000770115.1
Bacteria,GCF_001558435.2
Bacteria,GCF_001908435.2
Bacteria,GCF_002850295.1
Bacteria,GCF_009184745.1
Bacteria,GCF_009665315.1
Bacteria,GCF_021397735.1
Bacteria,GCF_001188185.2
Bacteria,GCF_001244315.1
Bacteria,GCF_001304775.1
Bacteria,GCF_001433415.1
Bacteria,GCF_001558495.2
Bacteria,GCF_001636035.1
Bacteria,GCF_001682175.1
Bacteria,GCF_001700835.1
Bacteria,GCF_001758605.1
Bacteria,GCF_001879585.1
Bacteria,GCF_001887055.1
Bacteria,GCF_001996365.2
Bacteria,GCF_002073775.2
Bacteria,GCF_002209725.2
Bacteria,GCF_002220985.3
Bacteria,GCF_003047085.1
Bacteria,GCF_003076895.1
Bacteria,GCF_003085735.1
Bacteria,GCF_003119375.1
Bacteria,GCF_003351885.1
Bacteria,GCF_003612695.1
Bacteria,GCF_003612715.1
Bacteria,GCF_003691525.1
Bacteria,GCF_004006515.1
Bacteria,GCF_004194515.1
Bacteria,GCF_006517795.1
Bacteria,GCF_008693625.1
Bacteria,GCF_008693745.1
Bacteria,GCF_009665495.1
Bacteria,GCF_009734325.1
Bacteria,GCF_009763025.1
Bacteria,GCF_009763165.1
Bacteria,GCF_009763405.1
Bacteria,GCF_009763425.1
Bacteria,GCF_009763445.1
Bacteria,GCF_009763505.1
Bacteria,GCF_009763525.1
Bacteria,GCF_009763545.1
Bacteria,GCF_009763565.1
Bacteria,GCF_009763605.1
Bacteria,GCF_009763625.1
Bacteria,GCF_009763645.1
Bacteria,GCF_009764055.1
Bacteria,GCF_009764075.1
Bacteria,GCF_009883815.1
Bacteria,GCF_009883835.1
Bacteria,GCF_009883855.1
Bacteria,GCF_009883875.1
Bacteria,GCF_009883895.1
Bacteria,GCF_013393845.1
Bacteria,GCF_013393865.1
Bacteria,GCF_013393885.1
Bacteria,GCF_014217295.1
Bacteria,GCF_015779285.1
Bacteria,GCF_018135645.1
Bacteria,GCF_019321785.1
Bacteria,GCF_020041945.1
Bacteria,GCF_021729965.1
Bacteria,GCF_021729985.1
Bacteria,GCF_021730005.1
Bacteria,GCF_021730025.1
Bacteria,GCF_021730045.1
Bacteria,GCF_021730065.1
Bacteria,GCF_021730085.1
Bacteria,GCF_023205895.1
Bacteria,GCF_023205915.1
Bacteria,GCF_023205935.1
Bacteria,GCF_023205955.1
Bacteria,GCF_023206515.1
Bacteria,GCF_000746665.1
Bacteria,GCF_001433435.1
Bacteria,GCF_001558515.2
Bacteria,GCF_001653775.1
Bacteria,GCF_001675245.1
Bacteria,GCF_002117205.1
Bacteria,GCF_002204915.1
Bacteria,GCF_002215135.1
Bacteria,GCF_002850455.1
Bacteria,GCF_002863725.1
Bacteria,GCF_003522555.1
Bacteria,GCF_004319645.1
Bacteria,GCF_008693685.1
Bacteria,GCF_009665475.1
Bacteria,GCF_009764095.1
Bacteria,GCF_009764115.1
Bacteria,GCF_014107515.1
Bacteria,GCF_014211935.1
Bacteria,GCF_001558255.2
Bacteria,GCF_009665295.1
Bacteria,GCF_009763585.1
Bacteria,GCF_009764155.1
Bacteria,GCF_001558475.2
Bacteria,GCF_001767355.1
Bacteria,GCF_009665195.1
Bacteria,GCF_009763965.1
Bacteria,GCF_009764005.1
Bacteria,GCF_009764025.1
Bacteria,GCF_019048845.1
Bacteria,GCF_009665395.1
Bacteria,GCF_009763485.1
Bacteria,GCF_009763705.1
Bacteria,GCF_009763885.1
Bacteria,GCF_001558415.2
Bacteria,GCF_001952955.1
Bacteria,GCF_002953375.1
Bacteria,GCF_009763185.1
Bacteria,GCF_009763465.1
Bacteria,GCF_009763785.1
Bacteria,GCF_009764195.1
Bacteria,GCF_009764215.1
Bacteria,GCF_013181325.1
Bacteria,GCF_018140575.1
Bacteria,GCF_001969325.1
Bacteria,GCF_002140055.1
Bacteria,GCF_002142655.1
Bacteria,GCF_002906455.1
Bacteria,GCF_002906475.1
Bacteria,GCF_003312585.1
Bacteria,GCF_003691485.1
Bacteria,GCF_022453845.1
Bacteria,GCF_024442155.1
Bacteria,GCF_024442175.1
Bacteria,GCF_024442195.1
Bacteria,GCF_024442215.1
Bacteria,GCF_024442235.1
Bacteria,GCF_000963555.1
Bacteria,GCF_002946655.1
Bacteria,GCF_013085105.1
Bacteria,GCF_013085125.1
Bacteria,GCF_013085145.1
Bacteria,GCF_013085165.1
Bacteria,GCF_002196515.1
Bacteria,GCF_023920225.1
Bacteria,GCF_002214345.1
Bacteria,GCF_003726935.1
Bacteria,GCF_001680045.1
Bacteria,GCF_001680065.1
Bacteria,GCF_001680085.1
Bacteria,GCF_022832815.1
Bacteria,GCF_024508015.1
Bacteria,GCF_003019855.1
Bacteria,GCF_014854595.1
Bacteria,GCF_020991025.1
Bacteria,GCF_900087055.1
Bacteria,GCF_001594245.1
Bacteria,GCF_001594265.1
Bacteria,GCF_001690155.1
Bacteria,GCF_016026035.1
Bacteria,GCF_020809485.1
Bacteria,GCF_023517815.1
Bacteria,GCF_023517835.1
Bacteria,GCF_023517855.1
Bacteria,GCF_023517875.1
Bacteria,GCF_023517895.1
Bacteria,GCF_023517915.1
Bacteria,GCF_023517935.1
Bacteria,GCF_023518055.1
Bacteria,GCF_003290385.1
Bacteria,GCF_003431405.1
Bacteria,GCF_017357465.1
Bacteria,GCF_021952465.1
Bacteria,GCF_021952605.1
Bacteria,GCF_021952945.1
Bacteria,GCF_021953005.1
Bacteria,GCF_021953085.1
Bacteria,GCF_021953125.1
Bacteria,GCF_021953185.1
Bacteria,GCF_021953265.1
Bacteria,GCF_021957065.1
Bacteria,GCF_021957105.1
Bacteria,GCF_021957145.1
Bacteria,GCF_021957205.1
Bacteria,GCF_023035175.1
Bacteria,GCF_023100885.1
Bacteria,GCF_023520775.1
Bacteria,GCF_023921245.1
Bacteria,GCF_900475195.1
Bacteria,GCF_900638445.1
Bacteria,GCF_024205305.1
Bacteria,GCF_900187155.1
Bacteria,GCF_900636745.1
Bacteria,GCF_900635785.1
Bacteria,GCF_008586745.1
Bacteria,GCF_008586805.1
Bacteria,GCF_008586825.1
Bacteria,GCF_003351405.1
Bacteria,GCF_003351625.1
Bacteria,GCF_003352385.1
Bacteria,GCF_019973675.1
Bacteria,GCF_900477945.1
Bacteria,GCF_000767075.1
Bacteria,GCF_000931575.1
Bacteria,GCF_000931605.1
Bacteria,GCF_000931625.1
Bacteria,GCF_001457655.1
Bacteria,GCF_001856725.1
Bacteria,GCF_002073475.2
Bacteria,GCF_002966575.1
Bacteria,GCF_002966595.1
Bacteria,GCF_002966615.1
Bacteria,GCF_002966635.1
Bacteria,GCF_002966655.1
Bacteria,GCF_002966675.1
Bacteria,GCF_002966695.1
Bacteria,GCF_002966715.1
Bacteria,GCF_002966735.1
Bacteria,GCF_003351425.1
Bacteria,GCF_003351445.1
Bacteria,GCF_003351465.1
Bacteria,GCF_003351585.1
Bacteria,GCF_003351605.1
Bacteria,GCF_003352345.1
Bacteria,GCF_003352365.1
Bacteria,GCF_003352405.1
Bacteria,GCF_003425445.1
Bacteria,GCF_003425465.1
Bacteria,GCF_003425485.1
Bacteria,GCF_003425505.1
Bacteria,GCF_003425525.1
Bacteria,GCF_003425565.1
Bacteria,GCF_003425585.1
Bacteria,GCF_003425605.1
Bacteria,GCF_003425625.1
Bacteria,GCF_003425645.1
Bacteria,GCF_003425715.1
Bacteria,GCF_003425765.1
Bacteria,GCF_003425815.1
Bacteria,GCF_003425935.1
Bacteria,GCF_003425955.1
Bacteria,GCF_008831525.1
Bacteria,GCF_013394405.1
Bacteria,GCF_014701215.1
Bacteria,GCF_014931495.1
Bacteria,GCF_016861285.1
Bacteria,GCF_019703365.1
Bacteria,GCF_019703385.1
Bacteria,GCF_019703405.1
Bacteria,GCF_019703425.1
Bacteria,GCF_019703455.1
Bacteria,GCF_019703495.1
Bacteria,GCF_019703525.1
Bacteria,GCF_019703545.1
Bacteria,GCF_019703575.1
Bacteria,GCF_019703595.1
Bacteria,GCF_019703615.1
Bacteria,GCF_019703635.1
Bacteria,GCF_019703655.1
Bacteria,GCF_019703675.1
Bacteria,GCF_019703695.1
Bacteria,GCF_019703715.1
Bacteria,GCF_019703735.1
Bacteria,GCF_019703755.1
Bacteria,GCF_019703775.1
Bacteria,GCF_019703795.1
Bacteria,GCF_019930705.1
Bacteria,GCF_020735825.1
Bacteria,GCF_020736025.1
Bacteria,GCF_020736045.1
Bacteria,GCF_900475535.1
Bacteria,GCF_900475755.1
Bacteria,GCF_900475995.1
Bacteria,GCF_900478275.1
Bacteria,GCF_900478325.1
Bacteria,GCF_900478735.1
Bacteria,GCF_900635795.1
Bacteria,GCF_900635805.1
Bacteria,GCF_900638105.1
Bacteria,GCF_901472485.1
Bacteria,GCF_919946725.1
Bacteria,GCF_919949215.1
Bacteria,GCF_000969315.2
Bacteria,GCF_003864155.1
Bacteria,GCF_011765605.1
Bacteria,GCF_012849875.1
Bacteria,GCF_012850075.1
Bacteria,GCF_012850275.1
Bacteria,GCF_012850455.1
Bacteria,GCF_012850655.1
Bacteria,GCF_012850815.1
Bacteria,GCF_012850955.1
Bacteria,GCF_019822885.1
Bacteria,GCF_022964995.1
Bacteria,GCF_003390455.1
Bacteria,GCF_004104465.2
Bacteria,GCF_014931275.1
Bacteria,GCF_014931295.1
Bacteria,GCF_014931315.1
Bacteria,GCF_014931335.1
Bacteria,GCF_014931355.1
Bacteria,GCF_014931375.1
Bacteria,GCF_014931395.1
Bacteria,GCF_014931415.1
Bacteria,GCF_014931435.1
Bacteria,GCF_014931455.1
Bacteria,GCF_014931475.1
Bacteria,GCF_016127215.1
Bacteria,GCF_900638025.1
Bacteria,GCF_001647655.1
Bacteria,GCF_001647695.1
Bacteria,GCF_001647735.1
Bacteria,GCF_001647765.1
Bacteria,GCF_001647795.1
Bacteria,GCF_001647815.1
Bacteria,GCF_001647835.1
Bacteria,GCF_001647855.1
Bacteria,GCF_001647875.1
Bacteria,GCF_001647895.1
Bacteria,GCF_001647915.1
Bacteria,GCF_002208665.2
Bacteria,GCF_900637315.1
Bacteria,GCF_002162175.1
Bacteria,GCF_002162195.1
Bacteria,GCF_002162215.1
Bacteria,GCF_002162235.1
Bacteria,GCF_002162255.1
Bacteria,GCF_002162275.1
Bacteria,GCF_002162295.1
Bacteria,GCF_008085695.1
Bacteria,GCF_008085715.1
Bacteria,GCF_008085735.1
Bacteria,GCF_008085755.1
Bacteria,GCF_008085775.1
Bacteria,GCF_008085795.1
Bacteria,GCF_008085815.1
Bacteria,GCF_008085835.1
Bacteria,GCF_008085855.1
Bacteria,GCF_008085875.1
Bacteria,GCF_008086425.1
Bacteria,GCF_008087605.1
Bacteria,GCF_016415005.1
Bacteria,GCF_016415045.1
